Domain_Name,URL_Depth,Have_At,URL_Length,Redirection,https_Domain,TinyURL,Prefix/Suffix,Result
olx.co.id,7,-1,1,-1,-1,1,-1,-1
katproxy.com,1,-1,1,-1,-1,-1,-1,-1
distractify.com,10,-1,1,-1,-1,-1,-1,-1
themeforest.net,4,-1,1,-1,-1,-1,-1,-1
slashdot.org,6,-1,1,-1,-1,-1,-1,-1
genius.com,3,-1,1,-1,-1,-1,-1,-1
extratorrent.cc,3,-1,1,-1,-1,-1,-1,-1
askubuntu.com,3,-1,1,-1,-1,-1,-1,-1
medium.com,2,-1,1,-1,-1,-1,-1,-1
bdnews24.com,5,-1,1,-1,-1,-1,-1,-1
kotaku.com,1,-1,1,-1,-1,-1,-1,-1
arstechnica.com,4,-1,1,-1,-1,-1,-1,-1
emgn.com,2,-1,1,-1,-1,-1,-1,-1
olx.in,3,-1,1,-1,-1,-1,-1,-1
emgn.com,2,-1,1,-1,-1,-1,-1,-1
ap.org,4,-1,1,-1,-1,-1,-1,-1
mylust.com,3,-1,1,-1,-1,1,-1,-1
censor.net.ua,3,-1,1,-1,-1,-1,-1,-1
sourceforge.net,3,-1,1,-1,-1,-1,-1,-1
fanpage.gr,3,-1,1,-1,-1,-1,-1,-1
depositphotos.com,2,-1,1,-1,-1,-1,-1,-1
mashable.com,6,-1,1,-1,-1,-1,-1,-1
olx.ua,2,-1,1,-1,-1,-1,-1,-1
sourceforge.net,3,-1,1,-1,-1,-1,-1,-1
elitedaily.com,4,-1,1,-1,-1,-1,-1,-1
twitter.com,1,-1,1,-1,-1,-1,-1,-1
torcache.net,2,-1,1,-1,-1,-1,-1,-1
aljazeera.net,4,-1,1,-1,-1,-1,-1,-1
mylust.com,3,-1,1,-1,-1,1,-1,-1
olx.ro,6,-1,1,-1,-1,-1,-1,-1
medium.com,2,-1,1,-1,-1,-1,-1,-1
motthegioi.vn,2,-1,1,-1,-1,-1,-1,-1
censor.net.ua,14,-1,1,-1,-1,-1,-1,-1
emgn.com,2,-1,1,-1,-1,-1,-1,-1
thenextweb.com,6,-1,1,-1,-1,-1,-1,-1
plarium.com,5,-1,1,-1,-1,-1,-1,-1
olx.in,3,-1,1,-1,-1,-1,-1,-1
torcache.net,2,-1,1,-1,-1,-1,-1,-1
emgn.com,2,-1,1,-1,-1,-1,-1,-1
codecanyon.net,4,-1,1,-1,-1,-1,-1,-1
allegro.pl,1,-1,1,-1,-1,-1,-1,-1
elcomercio.pe,3,-1,1,-1,-1,-1,-1,-1
sourceforge.net,3,-1,1,-1,-1,-1,-1,-1
udn.com,4,-1,1,-1,-1,-1,-1,-1
icicibank.com,4,-1,1,-1,-1,-1,-1,-1
olx.ro,5,-1,1,-1,-1,-1,-1,-1
variety.com,4,-1,1,-1,-1,-1,-1,-1
buzzfil.net,3,-1,1,-1,-1,-1,-1,-1
arstechnica.com,4,-1,1,-1,-1,-1,-1,-1
tune.pk,3,-1,1,-1,-1,-1,-1,-1
myspace.com,5,-1,1,-1,-1,-1,-1,-1
twitter.com,1,-1,1,-1,-1,-1,-1,-1
aljazeera.net,4,-1,1,-1,-1,-1,-1,-1
olx.ua,3,-1,1,-1,-1,-1,-1,-1
nesn.com,3,-1,1,-1,-1,-1,-1,-1
elitedaily.com,4,-1,1,-1,-1,-1,-1,-1
pornsharing.com,1,-1,1,-1,-1,-1,-1,-1
9gag.tv,3,-1,1,-1,-1,-1,-1,-1
depositphotos.com,1,-1,1,-1,-1,-1,-1,-1
udn.com,4,-1,1,-1,-1,-1,-1,-1
ap.org,4,-1,1,-1,-1,-1,-1,-1
dantri.com.vn,2,-1,1,-1,-1,-1,-1,-1
allrecipes.com,3,-1,1,-1,-1,-1,-1,-1
censor.net.ua,3,-1,1,-1,-1,-1,-1,-1
web.tv,8,-1,1,-1,-1,-1,-1,-1
stackoverflow.com,3,-1,1,-1,-1,-1,-1,-1
udn.com,4,-1,1,-1,-1,-1,-1,-1
correios.com.br,4,-1,1,-1,-1,-1,-1,-1
emgn.com,2,-1,1,-1,-1,-1,-1,-1
kenh14.vn,2,-1,1,-1,-1,-1,-1,-1
mashable.com,6,-1,1,-1,-1,-1,-1,-1
olx.ro,5,-1,1,-1,-1,-1,-1,-1
popupads.ir,1,-1,1,-1,-1,-1,-1,-1
udn.com,4,-1,1,-1,-1,-1,-1,-1
distractify.com,10,-1,1,-1,-1,-1,-1,-1
mic.com,3,-1,1,-1,-1,-1,-1,-1
allegro.pl,1,-1,1,-1,-1,-1,-1,-1
babal.net,4,-1,1,-1,-1,-1,-1,-1
perezhilton.com,1,-1,1,-1,-1,-1,-1,-1
kenh14.vn,2,-1,1,-1,-1,-1,-1,-1
torcache.net,2,-1,1,-1,-1,-1,-1,-1
allegro.pl,2,-1,1,-1,-1,-1,-1,-1
web.de,3,-1,1,-1,-1,-1,-1,-1
bestblackhatforum.com,1,-1,1,-1,-1,-1,-1,-1
twitter.com,1,-1,1,-1,-1,-1,-1,-1
distractify.com,10,-1,1,-1,-1,-1,-1,-1
kenh14.vn,2,-1,1,-1,-1,-1,-1,-1
telegraf.com.ua,3,-1,1,-1,-1,-1,-1,-1
digg.com,2,-1,1,-1,-1,-1,-1,-1
bdnews24.com,5,-1,1,-1,-1,-1,-1,-1
olx.ro,6,-1,1,-1,-1,-1,-1,-1
plarium.com,5,-1,1,-1,-1,-1,-1,-1
superuser.com,3,-1,1,-1,-1,-1,-1,-1
web.de,5,-1,1,-1,-1,-1,-1,-1
babal.net,4,-1,1,-1,-1,-1,-1,-1
dantri.com.vn,3,-1,1,-1,-1,-1,-1,-1
censor.net.ua,3,-1,1,-1,-1,-1,-1,-1
distractify.com,10,-1,1,-1,-1,-1,-1,-1
jalopnik.com,1,-1,1,-1,-1,-1,-1,-1
maybank2u.com.my,4,-1,1,-1,-1,-1,-1,-1
tinnhanh360.net,1,-1,1,-1,-1,-1,-1,-1
aljazeera.net,6,-1,1,-1,-1,-1,-1,-1
fazenda.gov.br,5,-1,1,-1,-1,-1,-1,-1
kotaku.com,2,-1,1,-1,-1,-1,-1,-1
auto.ru,4,-1,1,-1,-1,-1,-1,-1
maybank2u.com.my,4,-1,1,-1,-1,-1,-1,-1
emgn.com,2,-1,1,-1,-1,-1,-1,-1
teespring.com,2,-1,1,-1,-1,-1,-1,-1
olx.in,3,-1,1,-1,-1,-1,-1,-1
torcache.net,2,-1,1,-1,-1,-1,-1,-1
nypost.com,4,-1,1,-1,-1,1,-1,-1
esporte.uol.com.br,8,-1,1,-1,-1,-1,-1,-1
auto.ru,4,-1,1,-1,-1,-1,-1,-1
mic.com,3,-1,1,-1,-1,-1,-1,-1
distractify.com,10,-1,1,-1,-1,-1,-1,-1
udn.com,4,-1,1,-1,-1,-1,-1,-1
thechive.com,4,-1,1,-1,-1,-1,-1,-1
getpocket.com,1,-1,1,1,-1,1,-1,-1
olx.ro,7,-1,1,-1,-1,-1,-1,-1
medium.com,2,1,1,-1,-1,-1,-1,-1
thenextweb.com,6,-1,1,-1,-1,-1,-1,-1
smallseotools.com,2,-1,1,-1,-1,-1,-1,-1
mylivingreef.com,4,-1,1,-1,-1,-1,-1,1
us.battle.net.account-com.net,1,-1,1,-1,-1,-1,1,1
refriautoartiles.com,6,-1,1,-1,-1,-1,-1,1
banmarianna.hu,4,-1,1,-1,-1,-1,-1,1
cpiano.com,1,-1,1,1,-1,-1,-1,1
xn--entrmpelung-wien-mzb.at,1,-1,-1,-1,-1,-1,1,1
fietseling.org,3,-1,1,-1,-1,-1,-1,1
p9.secure.hostingprod.com,3,1,1,-1,-1,-1,-1,1
us.battle.net.ok.ttweb.asia,3,-1,1,1,-1,-1,-1,1
wowlong.cn,3,-1,1,-1,-1,-1,-1,1
commbansecurewealth.pochta.ru,1,-1,-1,-1,-1,-1,-1,1
1-configurazione-supporto-apple.store-contatta.bimabn.com,3,-1,1,-1,-1,-1,1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
ok.hhgo.asia,3,-1,-1,-1,-1,-1,-1,1
users11.jabry.com,2,-1,-1,-1,-1,-1,-1,1
ssl.allegro.pl.cgs7.com,4,-1,1,-1,-1,-1,-1,1
fb.com.accounts.login.userid.249575.fbsbk.com,1,-1,1,-1,-1,-1,-1,1
0000502.rcomhost.com,5,-1,1,-1,-1,1,-1,1
krizsi.hu,2,-1,-1,-1,-1,-1,-1,1
laesquinalimena.cl,1,-1,-1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.eu-id3.com,1,-1,1,-1,-1,-1,1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
uniquelife.gr,6,-1,1,-1,-1,-1,-1,1
vink-bioproducts.nl,3,-1,1,-1,-1,-1,1,1
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatchcgi-bin.webscr.cmd.login.submit.dispatch.40bin.webscr.cmd.login.submit.dispatchcgi-bin.webscr.cmd577452ebscr.cmd577ebscr.cmd577456.agminmuebles.com.viourda.com,0,-1,1,-1,-1,-1,1,1
habbomoedasgratisv1.blogspot.com,0,-1,-1,-1,-1,1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
directorking.home.comcast.net,0,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
hsqxx.com,1,-1,1,-1,-1,1,-1,1
speedyapplianceservice.com.au,3,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
japanesecookingvideos.com,1,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
drive-google-com.fanalav.com,1,-1,1,-1,-1,-1,1,1
drive-google-com.fanalav.com,1,-1,1,-1,-1,-1,1,1
azhin.com,3,-1,-1,-1,-1,-1,-1,1
roselyncoaches.co.uk,5,-1,1,-1,-1,-1,-1,1
update.paypal.com.webid9q697.front.ru,1,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
designeremdoces.com,3,-1,1,-1,-1,-1,-1,1
chinadcl.com,2,-1,1,1,-1,-1,-1,1
canalizadoresbarreiro.com,2,-1,1,1,-1,-1,-1,1
distrimarsanitarios.soydg.com,4,-1,1,-1,-1,-1,-1,1
duramerica.com,6,-1,1,-1,-1,-1,-1,1
look4funds.com,4,-1,1,-1,-1,-1,-1,1
d-clearinghouse.com,3,-1,1,-1,-1,-1,1,1
alltomcasinospel.se,2,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
filshare.com,3,-1,-1,-1,-1,-1,-1,1
runascape.info,2,-1,1,-1,-1,-1,-1,1
one10demo.co.za,4,-1,1,-1,-1,-1,-1,1
anglo-american-supplier.yolasite.com,0,-1,-1,-1,-1,-1,1,1
selfdevelopmentsteps.com,6,-1,1,-1,-1,-1,-1,1
fahriogullari.com.tr,3,-1,1,-1,-1,-1,-1,1
online.citi.com.cuypus8pcvokzpupglodjdqzogbpco.bucspray.gr,2,-1,1,-1,-1,-1,-1,1
paypal-login-in-account-sumbt-update.tunil.5gbfree.com,1,-1,1,-1,-1,-1,1,1
spreadsheets.google.com,2,-1,1,-1,-1,-1,-1,1
czapriivate.com,5,-1,1,-1,-1,-1,-1,1
prodoss.net,2,-1,1,-1,-1,-1,-1,1
docmate.org,3,-1,-1,-1,-1,-1,-1,1
medireim.net,2,-1,1,-1,-1,-1,-1,1
wix.com,2,-1,-1,-1,-1,1,-1,1
joopbv.updatemyprofile.com,1,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
gboard.tup.ac.th,2,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
uk.amazon-ap.com,2,-1,1,-1,-1,-1,1,1
cqpszx.com,1,-1,1,-1,-1,1,-1,1
secured.creditapply.paypal.verification.account.prospectaconsultoria.com,0,-1,1,-1,-1,-1,-1,1
88.190.225.231:444,3,-1,1,-1,-1,-1,-1,1
176.31.245.46,2,-1,-1,-1,-1,-1,-1,1
googledrive.com,2,-1,1,-1,-1,-1,-1,1
aquasolonline.com,3,-1,1,-1,-1,-1,-1,1
fb.com.accounts.login.userid.343441.fbsbk.com,0,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
comercialaranguiz.cl,4,-1,1,-1,-1,-1,-1,1
ivanoiu.ro,3,-1,-1,-1,-1,-1,-1,1
mm11mm.net,3,-1,-1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.id8-eu.net,1,-1,1,-1,-1,-1,1,1
alta-space.com,2,-1,1,-1,-1,-1,1,1
docmate.org,3,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
1-configurazione-supporto-apple.store-contatta.bimabn.com,3,-1,1,-1,-1,-1,1,1
captbpsilva.home.comcast.net,1,-1,-1,-1,-1,-1,-1,1
159.253.23.201,3,-1,1,-1,-1,-1,-1,1
illaria.ua,3,-1,1,-1,-1,-1,-1,1
google.doc.file2818.emerylee.ca,1,-1,1,-1,-1,-1,-1,1
rjbpaving.co.uk,7,-1,1,-1,-1,-1,-1,1
dpcinema.mx,6,-1,1,-1,-1,-1,-1,1
home.comcast.net,1,-1,1,-1,-1,-1,-1,1
powernetworking.com,2,-1,-1,-1,-1,-1,-1,1
chat-by-orkut5.blogspot.co.uk,0,-1,-1,-1,-1,1,1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.eu-id3.net,1,-1,1,-1,-1,-1,1,1
mv-falkenstein.at,6,-1,1,-1,-1,-1,1,1
docs.google.com,4,-1,1,-1,-1,-1,-1,1
cqpszx.com,1,-1,1,1,-1,1,-1,1
placeyourgig.com,3,-1,-1,-1,-1,-1,-1,1
us.battle.net.ok.eeweb.asia,3,-1,1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id-app7.net,1,-1,1,-1,-1,-1,1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
gamersbroadcasting.com,4,-1,1,-1,-1,-1,-1,1
beritabalibagus.com,1,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
jaquelinerosa.com,4,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
webagencymarketing.it,4,-1,1,-1,-1,-1,-1,1
us.battle.net.login.en.iiweb.asia,0,-1,-1,-1,-1,-1,-1,1
ciamungunza.com.br,4,-1,1,-1,-1,-1,-1,1
minhashabbomoedas.webnode.com.br,0,-1,-1,-1,-1,-1,-1,1
ecoalmunia.net,2,-1,-1,-1,-1,-1,-1,1
paypal.com.cgi.bin.bb570c8713a0a5e9a5c1ed51ffa731e0.tardas.com.tr,4,-1,1,-1,-1,-1,-1,1
appleid11.apple.com.yelekei1.org,3,-1,1,-1,-1,-1,-1,1
kst365.com,1,-1,1,-1,-1,-1,-1,1
cognitoforms.com,2,-1,1,-1,-1,-1,-1,1
wow.eeus.asia,3,-1,-1,-1,-1,-1,-1,1
programa-fidelidade.kinghost.net,0,-1,-1,-1,-1,-1,1,1
naylorantiques.com,5,-1,1,-1,-1,-1,-1,1
azlinashey.com,2,-1,-1,-1,-1,-1,-1,1
service.confirm.paypal.cmd.cgi.aficion.fr,1,-1,1,-1,-1,-1,-1,1
vps.01hostings.com,9,-1,1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.srv-woa1.co.uk,1,-1,1,-1,-1,-1,1,1
mlxa.com,1,-1,1,1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
sinyoungind.co.kr,4,-1,1,-1,-1,-1,-1,1
spreadsheets.google.com,2,-1,1,-1,-1,-1,-1,1
consultanutricionalvidasana.cl,5,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
paypal.us.xn-----vldfgifeq7dua2hckj.net,1,-1,1,-1,-1,-1,1,1
spreadsheets.google.com,2,-1,1,-1,-1,-1,-1,1
modavetrend.com,4,-1,-1,-1,-1,-1,-1,1
drive-google-com.fanalav.com,1,-1,1,-1,-1,-1,1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5.srv-woa1.co.uk,1,-1,1,-1,-1,-1,1,1
webtrafficturbo.com,3,-1,1,-1,-1,-1,-1,1
pls-print.com,2,-1,1,-1,-1,1,1,1
signin.mobile.members.fromru.su,2,-1,1,-1,-1,-1,-1,1
hostinglelo.com,5,-1,1,-1,-1,-1,-1,1
googledrive.com,2,-1,1,-1,-1,-1,-1,1
paypalsecure.net,2,-1,-1,-1,-1,-1,-1,1
xjbctcky.com,1,-1,1,1,-1,-1,-1,1
paypal.com.us.cgi-bin.webscr.cmd-home.country-lang.x-true.paypal.cmd-login-run.dispatch.5885d80a13c0db1f8e263663d.3faee8d43b1bb6ca6ed6d454adc375ba2d28b99.thebestdir.com,1,-1,1,-1,-1,-1,1,1
betamass.com,6,-1,1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id-app7.co.uk,1,-1,1,-1,-1,-1,1,1
ernestoluna.com,5,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
ernestoluna.com,4,-1,1,-1,-1,-1,-1,1
ytxx.myxw.cn,1,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
captiva.websitewelcome.com,4,-1,1,-1,-1,-1,-1,1
cipsoft.pacc.w.interia.pl,3,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
adH.r.mailjet.com,6,-1,1,-1,-1,1,-1,1
1093403a744731a49a51fc26625add24.domeniu.com,1,-1,1,-1,-1,-1,-1,1
horney-girls-chat.blogspot.com,0,-1,-1,-1,-1,1,1,1
yyrent.com,1,-1,1,1,-1,1,-1,1
txellwebs.com,5,-1,1,-1,-1,-1,-1,1
secretejewelry.com,1,-1,-1,-1,-1,-1,-1,1
asideal.com,1,-1,1,1,-1,-1,-1,1
cadastro-cielo-fidelidade.com,0,-1,-1,-1,-1,-1,1,1
fb.com.accounts.login.userid.470136.fbsbk.com,0,-1,-1,-1,-1,-1,-1,1
digilander.libero.it,1,-1,-1,-1,-1,-1,-1,1
cbice.com,1,-1,1,-1,-1,-1,-1,1
naylorantiques.com,2,-1,-1,-1,-1,-1,-1,1
online.lloydsbank.com.com-limited.org,2,-1,1,-1,-1,-1,1,1
flex2print.com,2,-1,1,-1,-1,1,-1,1
digilander.libero.it,1,-1,-1,-1,-1,-1,-1,1
northstarcounselingonline.com,2,-1,1,-1,-1,-1,-1,1
x0shop.com,1,-1,1,1,-1,-1,-1,1
czmdzx.cn,2,-1,1,-1,-1,-1,-1,1
kshitij.in,7,-1,1,-1,-1,-1,-1,1
phonebooker.co.uk,4,-1,1,-1,-1,-1,-1,1
ayalagch.mn,2,-1,-1,-1,-1,-1,-1,1
greentechenterprises.org,15,-1,1,-1,-1,-1,-1,1
tsxzsp.cn,4,-1,1,-1,-1,-1,-1,1
confirmation-account-apple.marijuanafigures.com,1,-1,1,-1,-1,-1,1,1
thedogspa.info,2,-1,-1,-1,-1,-1,-1,1
hazelproduction.com,2,-1,1,-1,-1,-1,-1,1
waterbrookgreenwich.com.au,4,-1,1,-1,-1,-1,-1,1
legimus.dk,3,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1.srv-woa1.co.uk,0,-1,1,-1,-1,-1,1,1
us.battle.net.login.en.ddweb.asia,3,-1,1,-1,-1,-1,-1,1
habbocreditosgratis.bligoo.com,0,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
fundraisinggamechanger.com,5,-1,1,-1,-1,-1,-1,1
therealblackatheist.com,1,-1,-1,-1,-1,1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.id-app7.net,1,-1,1,-1,-1,-1,1,1
intersa.pl,2,-1,1,-1,-1,-1,-1,1
eu-id3.com,1,-1,1,-1,-1,-1,1,1
singin.ehay.pochta.ru,1,-1,-1,-1,-1,-1,-1,1
yage168.cn,1,-1,1,-1,-1,-1,-1,1
remax.ca.netmeios.com,2,-1,-1,-1,-1,-1,-1,1
plantasyjardin.com,5,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
1-configurazione-supporto-apple.store-contatta.bimabn.com,3,-1,1,-1,-1,-1,1,1
ilansorgula.com,4,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
runeenhotel.nl,5,-1,1,-1,-1,-1,-1,1
lorenzodelfrate.it,3,-1,1,-1,-1,-1,-1,1
gstszx.cn,2,-1,-1,-1,-1,-1,-1,1
drive-google-com.fanalav.com,1,-1,1,-1,-1,-1,1,1
216.226.51.238,2,-1,-1,-1,-1,-1,-1,1
martin-busker.de,8,-1,1,-1,-1,-1,1,1
edgystyle.it,6,-1,1,-1,-1,-1,-1,1
moonboke.com,2,-1,-1,-1,-1,-1,-1,1
znxjj.tk,13,-1,1,-1,-1,-1,-1,1
id8-eu.net,1,-1,1,-1,-1,-1,1,1
pls-print.com,2,-1,1,1,-1,1,1,1
helderheidbokaal.nl,5,-1,1,-1,-1,-1,-1,1
sparesbox-cm.com,5,-1,1,-1,-1,-1,1,1
yaoyuan.cc,2,-1,1,1,-1,-1,-1,1
us.battle.net-d3-bizzard.account-com.net,1,-1,1,-1,-1,-1,1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
us.battle.net.ok.qe-rs.com,3,-1,1,-1,-1,-1,1,1
us.battle.net.ok.zzweb.asia,3,-1,-1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5.id8-eu.co.uk,1,-1,1,-1,-1,-1,1,1
txellwebs.com,5,-1,1,-1,-1,-1,-1,1
valeriethommassilvain12.net,2,-1,1,-1,-1,-1,-1,1
e-ebru.com,3,-1,1,-1,-1,-1,1,1
ttxx.comeze.com,2,-1,-1,-1,-1,1,-1,1
maisenergiageradores.com.br,3,-1,1,-1,-1,-1,-1,1
professionaltimes.org,5,-1,1,-1,-1,-1,-1,1
lascreches.cl,6,-1,1,1,-1,-1,-1,1
energies-libres.net,3,-1,1,-1,-1,-1,1,1
corpussportcenter.it,2,-1,-1,-1,-1,-1,-1,1
super-nordeas.net,2,-1,-1,-1,-1,-1,1,1
ghjlyj.com,4,-1,-1,-1,-1,-1,-1,1
hiroba.dqx.jp.sc.kdrukv.com,4,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
bletsurvey.net,2,-1,-1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.srv-woa1.co.uk,0,-1,1,-1,-1,-1,1,1
shop.demo.webapp.dk,2,-1,1,-1,-1,-1,-1,1
aeroclub.ua,3,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
xinxingyuan.com,1,-1,1,1,-1,-1,-1,1
cartasi.it.xvoumkpzo9y6sqihgc5wxbraojcwfwyc.idwuncksaintpwqvolicnzc206oesdha.7uvkx63xegt3xehjmjmcmecish1lori0.ctw9luds2mkorsyu3bxefzdyg4alkikn.2gmdqpmh2xwifl4xmq3rp6gmzgy0pimh.fylwdxe6k2efcxdpnwhtsnfht5g0ctgi.iwphoto.co.uk,1,-1,1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.id8-eu.net,1,-1,1,-1,-1,-1,1,1
transwayscms.com,2,-1,1,-1,-1,-1,-1,1
173-163-43-217-cpennsylvania.hfc.comcastbusiness.net,1,-1,1,-1,-1,-1,1,1
carol.miller7.home.comcast.net,0,-1,-1,-1,-1,-1,-1,1
skvs.stedu.net,2,-1,1,1,-1,-1,-1,1
id-app7.co.uk,1,-1,1,-1,-1,-1,1,1
wearwet.com,7,-1,1,-1,-1,1,-1,1
xn--c3csr1b9db3h.com,5,-1,1,-1,-1,-1,1,1
us.battle.net.en.eeweb.asia,3,-1,1,-1,-1,-1,-1,1
sevkon.net,1,-1,1,1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.id8-eu.net,1,-1,1,-1,-1,-1,1,1
aimassistachieve.com,3,-1,1,-1,-1,-1,-1,1
virginiacaribfest.com,5,-1,1,1,-1,1,-1,1
jcelectronicsperu.com,2,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
id-app7.net,1,-1,1,-1,-1,-1,1,1
mttraining.co.uk,3,-1,-1,-1,-1,-1,-1,1
storytellerrugs.com,8,-1,1,-1,-1,-1,-1,1
skvs.stedu.net,2,-1,1,1,-1,-1,-1,1
zamamerica.org,2,-1,-1,-1,-1,-1,-1,1
nisondo.org,12,-1,1,-1,-1,-1,-1,1
information-box.com,3,-1,1,-1,-1,1,1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
ninth.rit.se,4,-1,1,-1,-1,-1,-1,1
cqpszx.com,1,-1,1,-1,-1,1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
online.citi.com.ibk30rzkaoq6obzp6fo3w03sotk0em.gateway5.com,2,-1,1,-1,-1,-1,-1,1
tibiasupport.za.pl,0,-1,-1,-1,-1,-1,-1,1
fb.com.accounts.login.userid.390978.fb12m.com,2,-1,1,-1,-1,-1,-1,1
digilander.libero.it,1,-1,-1,-1,-1,-1,-1,1
eu-id3.net,1,-1,1,-1,-1,-1,1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.id8-eu.net,1,-1,1,-1,-1,-1,1,1
apple.com-support-assistenza-account.information.upoert.com,4,-1,1,-1,-1,1,1,1
miranettechnologies.com,3,-1,-1,-1,-1,-1,-1,1
krotzon.biz,2,-1,1,-1,-1,-1,-1,1
fb.com.accounts.login.userid.336480.fbsbk.com,0,-1,-1,-1,-1,-1,-1,1
tts-uae.com,4,-1,1,-1,-1,-1,1,1
vgkcompany.ru,2,-1,1,-1,-1,-1,-1,1
sayabak.com,1,-1,1,1,-1,-1,-1,1
infocheck.hol.es,2,-1,-1,-1,-1,-1,-1,1
janeteason.com,3,-1,-1,-1,-1,-1,-1,1
barradocisne.com.br,4,-1,1,-1,-1,-1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
coltulceaiului.ro,3,-1,1,-1,-1,-1,-1,1
mode-kinder24.ru,10,-1,1,-1,-1,-1,1,1
distrimarsanitarios.soydg.com,4,-1,1,-1,-1,-1,-1,1
appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.id-app7.co.uk,1,-1,1,-1,-1,-1,1,1
stadtundland-nrw.de,4,-1,1,-1,-1,-1,1,1
84.203.152.12,6,-1,1,-1,-1,-1,-1,1
bluplanet.com.br,4,-1,1,-1,-1,1,-1,1
pastehtml.com,2,-1,-1,-1,-1,-1,-1,1
libretasanitariabrown.com,1,-1,1,-1,-1,-1,-1,1
